"","date","precip_in","tmax_f","tmin_f","year","day","wetb_max_citymax","wetb_max_citymean","wetb_min_citymin","wetb_min_citymean","wetb_mean_citymean","tmax_f_3d","tmax_f_7d","wetb_max_citymax_3d","wetb_max_citymax_7d","wetb_max_citymean_3d","wetb_max_citymean_7d","tmin_f_3d","tmin_f_7d","wetb_min_citymin_3d","wetb_min_citymin_7d","wetb_min_citymean_3d","wetb_min_citymean_7d","wetb_mean_citymean_3d","wetb_mean_citymean_7d","tmax_f_10d","wetb_max_citymax_10d","wetb_max_citymean_10d","tmin_f_10d","wetb_min_citymin_10d","wetb_min_citymean_10d","wetb_mean_citymean_10d"
"29",1976-01-29,0,41,29.3,1976,29,41.9664555501099,41.1384201049805,18.0563684891815,19.388786315918,28.5668601989746,51.68,52.7,60.9323443364258,62.990845770752,59.3510551452637,60.1918106079102,28.94,1.34,18.0563684891815,-21.2028454829102,19.388786315918,-17.779203414917,39.3637517293294,27.2534653799874,52.7,62.990845770752,60.1918106079102,1.34,-21.2028454829102,-17.779203414917,25.2346834182739
"30",1976-01-30,0,35,26.66,1976,30,34.8921854924316,32.8690910339355,18.3867535542603,19.0665168762207,24.8891105651855,41,52.7,47.3135804127808,62.990845770752,43.1206245422363,60.1918106079102,26.66,14.36,18.0563684891815,-1.19404688366699,19.0665168762207,2.89059901237488,29.107255299886,31.902332169669,52.7,62.990845770752,60.1918106079102,1.34,-21.2028454829102,-17.779203414917,25.8501838684082
"31",1976-01-31,0,34.4,21.32,1976,31,29.8888670395966,27.2797050476074,10.9231323193665,12.3749284744263,19.7624588012695,41,52.7,41.9664555501099,62.990845770752,41.1384201049805,60.1918106079102,21.32,21.26,10.9231323193665,6.40055798999023,12.3749284744263,11.1094379425049,24.4061431884765,32.7455798557826,52.7,62.990845770752,60.1918106079102,1.34,-21.2028454829102,-17.779203414917,25.3312459945678
"32",1976-02-01,0.673228346456693,47.96,33.74,1976,32,49.6555823277588,48.5396957397461,23.279581732666,26.1501502990723,37.3864402770996,47.96,52.7,49.6555823277588,62.990845770752,48.5396957397461,60.1918106079102,21.32,21.32,10.9231323193665,10.9231323193665,12.3749284744263,12.3749284744263,27.3460032145182,35.0551490783691,52.7,62.990845770752,60.1918106079102,1.34,-21.2028454829102,-17.779203414917,27.2812267303467
"33",1976-02-02,0.87007874015748,45.32,10.7,1976,33,51.1925129841919,49.7685508728027,-4.72384596356201,-2.78852796554565,22.8523483276367,47.96,51.68,51.1925129841919,60.9323443364258,49.7685508728027,59.3510551452637,10.7,10.7,-4.72384596356201,-4.72384596356201,-2.78852796554565,-2.78852796554565,26.6670824686686,31.8545161655971,52.7,62.990845770752,60.1918106079102,10.7,-4.72384596356201,-2.78852796554565,30.3317572593689
"34",1976-02-03,0,27.98,14.72,1976,34,25.4028887700195,23.5878372192383,-4.20914507397461,-0.780906975269318,7.68282270431519,47.96,47.96,51.1925129841919,51.1925129841919,49.7685508728027,49.7685508728027,10.7,10.7,-4.72384596356201,-4.72384596356201,-2.78852796554565,-2.78852796554565,22.6405371030172,25.0008337157113,52.7,62.990845770752,60.1918106079102,10.7,-4.72384596356201,-2.78852796554565,29.714067029953
"35",1976-02-04,0,41,25.4,1976,35,41.3852238606567,40.2360725402832,11.9114546727295,17.370288848877,26.5247898101807,45.32,47.96,51.1925129841919,51.1925129841919,49.7685508728027,49.7685508728027,10.7,10.7,-4.72384596356201,-4.72384596356201,-2.78852796554565,-2.78852796554565,19.0199869473775,23.9521186692374,52.7,62.990845770752,60.1918106079102,10.7,-4.72384596356201,-2.78852796554565,30.2446004390716
"36",1976-02-05,0.196850393700787,31.7,22.7,1976,36,32.8998123120422,30.8789501190186,11.6595793675537,13.9788932800293,19.8934593200684,41,47.96,41.3852238606567,51.1925129841919,40.2360725402832,49.7685508728027,14.72,10.7,-4.20914507397461,-4.72384596356201,-0.780906975269318,-2.78852796554565,18.0336906115214,22.7130614008222,51.68,60.9323443364258,59.3510551452637,10.7,-4.72384596356201,-2.78852796554565,27.7082684993744
"37",1976-02-06,0.190288713910761,24.74,21.32,1976,37,21.3385456036682,19.8638000488281,13.0074499081726,15.096170425415,17.9769954681396,41,47.96,41.3852238606567,51.1925129841919,40.2360725402832,49.7685508728027,21.32,10.7,11.6595793675537,-4.72384596356201,13.9788932800293,-2.78852796554565,21.4650815327962,21.7256163869585,47.96,51.1925129841919,49.7685508728027,10.7,-4.72384596356201,-2.78852796554565,23.9401080608368
"38",1976-02-07,0,27.02,17.66,1976,38,18.4672318410034,16.8128299713135,-11.2968682337646,-4.86450338363647,6.13671875,31.7,47.96,32.8998123120422,51.1925129841919,30.8789501190186,49.7685508728027,17.66,10.7,-11.2968682337646,-11.2968682337646,-4.86450338363647,-4.86450338363647,14.6690578460693,19.77908209392,47.96,51.1925129841919,49.7685508728027,10.7,-11.2968682337646,-4.86450338363647,21.167200422287
"39",1976-02-08,0,35.96,23.66,1976,39,31.1015778493042,30.3622226715088,-2.83220110424805,3.32065916061401,16.9995555877686,35.96,45.32,31.1015778493042,51.1925129841919,30.3622226715088,49.7685508728027,17.66,10.7,-11.2968682337646,-11.2968682337646,-4.86450338363647,-4.86450338363647,13.7044232686361,16.8666699954442,47.96,51.1925129841919,49.7685508728027,10.7,-11.2968682337646,-4.86450338363647,20.0104699611664
"40",1976-02-09,0,35.66,25.7,1976,40,29.425467581665,28.7131977081299,5.57773007861328,10.1132049560547,19.6066436767578,35.96,41,31.1015778493042,41.3852238606567,30.3622226715088,40.2360725402832,17.66,14.72,-11.2968682337646,-11.2968682337646,-4.86450338363647,-4.86450338363647,14.2476393381755,16.4029979024615,47.96,51.1925129841919,49.7685508728027,10.7,-11.2968682337646,-4.86450338363647,19.4822232723236
"41",1976-02-10,0,42.62,25.64,1976,41,39.1061976384277,37.1240539550781,-3.53222246655274,0.134709089994431,17.1257915496826,42.62,42.62,39.1061976384277,41.3852238606567,37.1240539550781,40.2360725402832,23.66,17.66,-3.53222246655274,-11.2968682337646,0.134709089994431,-4.86450338363647,17.9106636047363,17.7519934517997,47.96,51.1925129841919,49.7685508728027,10.7,-11.2968682337646,-4.86450338363647,19.2185565471649
"42",1976-02-11,0,50.66,36.68,1976,42,50.8002598713989,48.0477905273438,32.6409289311523,35.0824584960938,40.6611747741699,50.66,50.66,50.8002598713989,50.8002598713989,48.0477905273438,48.0477905273438,25.64,17.66,-3.53222246655274,-11.2968682337646,0.134709089994431,-4.86450338363647,25.7978700002034,19.7714770180838,50.66,51.1925129841919,49.7685508728027,10.7,-11.2968682337646,-4.86450338363647,19.5460299968719
"43",1976-02-12,0,42.32,32.36,1976,43,40.159743590271,38.0500030517578,17.4520135830994,19.3232192993164,28.1375579833984,50.66,50.66,50.8002598713989,50.8002598713989,48.0477905273438,48.0477905273438,25.64,17.66,-3.53222246655274,-11.2968682337646,0.134709089994431,-4.86450338363647,28.641508102417,20.9492053985596,50.66,50.8002598713989,48.0477905273438,14.72,-11.2968682337646,-4.86450338363647,20.0745509624481
"44",1976-02-13,0,55.28,38,1976,44,56.7295313786621,54.9900779724121,30.0982677411194,31.8164157867432,39.5036926269531,55.28,55.28,56.7295313786621,56.7295313786621,54.9900779724121,54.9900779724121,32.36,17.66,17.4520135830994,-11.2968682337646,19.3232192993164,-4.86450338363647,36.1008084615071,24.0244478498186,55.28,56.7295313786621,54.9900779724121,17.66,-11.2968682337646,-4.86450338363647,23.2566379547119
"45",1976-02-14,0,46.64,31.64,1976,45,48.3937973927612,46.3696022033691,24.8722581338043,26.89870262146,34.0573425292969,55.28,55.28,56.7295313786621,56.7295313786621,54.9900779724121,54.9900779724121,31.64,23.66,17.4520135830994,-3.53222246655274,19.3232192993164,0.134709089994431,33.8995310465495,28.0131083897182,55.28,56.7295313786621,54.9900779724121,17.66,-11.2968682337646,-4.86450338363647,24.0098932266235
"46",1976-02-15,0.020997375328084,50.72,28.94,1976,46,45.4704659413452,43.3275833129883,15.6436030339355,16.957691192627,28.1914119720459,55.28,55.28,56.7295313786621,56.7295313786621,54.9900779724121,54.9900779724121,28.94,25.64,15.6436030339355,-3.53222246655274,16.957691192627,0.134709089994431,33.9174823760986,29.6119450160435,55.28,56.7295313786621,54.9900779724121,17.66,-11.2968682337646,-4.86450338363647,24.8396884918213
"47",1976-02-16,0.089238845144357,60.02,41.96,1976,47,59.9978815983887,57.7721366882324,41.4825095128174,43.9878273010254,50.6799659729004,60.02,60.02,59.9978815983887,59.9978815983887,57.7721366882324,57.7721366882324,28.94,25.64,15.6436030339355,-3.53222246655274,16.957691192627,0.134709089994431,37.6429068247477,34.0509910583496,60.02,59.9978815983887,57.7721366882324,17.66,-11.2968682337646,-4.86450338363647,28.1099855422974
"48",1976-02-17,0.0866141732283465,65.96,39.32,1976,48,68.4439269017334,67.4098815917969,41.3773926686401,44.839427947998,52.3828201293945,65.96,65.96,68.4439269017334,68.4439269017334,67.4098815917969,67.4098815917969,28.94,28.94,15.6436030339355,15.6436030339355,16.957691192627,16.957691192627,43.7513993581136,39.0877094268799,65.96,68.4439269017334,67.4098815917969,23.66,-3.53222246655274,0.134709089994431,32.7345956802368
"49",1976-02-18,0.376640419947507,43.28,36.98,1976,49,62.1037341069336,55.7917518615723,31.4028847645874,33.7876853942871,42.462345123291,65.96,65.96,68.4439269017334,68.4439269017334,67.4098815917969,67.4098815917969,36.98,28.94,31.4028847645874,15.6436030339355,33.7876853942871,16.957691192627,48.5083770751953,39.3450194767543,65.96,68.4439269017334,67.4098815917969,25.64,-3.53222246655274,0.134709089994431,35.280874633789
"50",1976-02-19,0.0511811023622047,56.6,40.34,1976,50,62.0856753300781,59.4368209838867,42.0031275700684,44.9359474182129,51.0899314880371,65.96,65.96,68.4439269017334,68.4439269017334,67.4098815917969,67.4098815917969,36.98,28.94,31.4028847645874,15.6436030339355,33.7876853942871,16.957691192627,48.6450322469075,42.623929977417,65.96,68.4439269017334,67.4098815917969,25.64,-3.53222246655274,0.134709089994431,38.429203414917
"51",1976-02-20,0,47.36,37.34,1976,51,48.9697178792114,46.1873207092285,32.6212805699463,34.0246887207031,39.958122253418,56.6,65.96,62.1037341069336,68.4439269017334,59.4368209838867,67.4098815917969,36.98,28.94,31.4028847645874,15.6436030339355,33.7876853942871,16.957691192627,44.5034662882487,42.6888484954834,65.96,68.4439269017334,67.4098815917969,28.94,15.6436030339355,16.957691192627,40.7124364852905
"52",1976-02-21,0,51.32,33.32,1976,52,51.2899102162476,49.2085838317871,25.2855539273376,26.0400543212891,37.5957069396973,56.6,65.96,62.0856753300781,68.4439269017334,59.4368209838867,67.4098815917969,33.32,28.94,25.2855539273376,15.6436030339355,26.0400543212891,16.957691192627,42.8812535603841,43.1943291255406,65.96,68.4439269017334,67.4098815917969,28.94,15.6436030339355,16.957691192627,40.4058897018433
"53",1976-02-22,0.522309711286089,58.04,34.34,1976,53,66.3884467076416,64.6766967773438,45.0160319279785,48.8650016784668,57.2221717834473,58.04,65.96,66.3884467076416,68.4439269017334,64.6766967773438,67.4098815917969,33.32,33.32,25.2855539273376,25.2855539273376,26.0400543212891,26.0400543212891,44.9253336588542,47.3415805271694,65.96,68.4439269017334,67.4098815917969,28.94,15.6436030339355,16.957691192627,43.3143510818482
"54",1976-02-23,0,34.34,25.34,1976,54,44.4747492741699,40.2244110107422,15.6284255932922,17.7087860107422,25.2421569824219,58.04,65.96,66.3884467076416,68.4439269017334,64.6766967773438,67.4098815917969,25.34,25.34,15.6284255932922,15.6284255932922,17.7087860107422,17.7087860107422,40.0200119018555,43.7076078142439,65.96,68.4439269017334,67.4098815917969,25.34,15.6284255932922,16.957691192627,41.888197517395
"55",1976-02-24,0,52.04,27.02,1976,55,48.3930249165649,47.2082061767578,17.0722187947388,18.3016490936279,29.1699295043945,58.04,58.04,66.3884467076416,66.3884467076416,64.6766967773438,64.6766967773438,25.34,25.34,15.6284255932922,15.6284255932922,17.7087860107422,17.7087860107422,37.2114194234212,40.391480582101,65.96,68.4439269017334,67.4098815917969,25.34,15.6284255932922,16.957691192627,41.3994562149048
"56",1976-02-25,0,65.66,42.02,1976,56,64.4954611729736,63.3746795654297,31.6863474797363,33.1597213745117,44.0967559814453,65.66,65.66,64.4954611729736,66.3884467076416,63.3746795654297,64.6766967773438,25.34,25.34,15.6284255932922,15.6284255932922,17.7087860107422,17.7087860107422,32.8362808227539,40.6249678475516,65.96,68.4439269017334,67.4098815917969,25.34,15.6284255932922,17.7087860107422,42.9899906158447
"57",1976-02-26,0,58.7,45.62,1976,57,63.7652205418701,61.9992141723633,37.7392254780884,40.9442291259766,50.0432586669922,65.66,65.66,64.4954611729736,66.3884467076416,63.3746795654297,64.6766967773438,27.02,25.34,17.0722187947388,15.6284255932922,18.3016490936279,17.7087860107422,41.1033147176107,40.4754431588309,65.96,68.4439269017334,67.4098815917969,25.34,15.6284255932922,17.7087860107422,42.9263198852539
"58",1976-02-27,0,65.96,47.3,1976,58,62.8436942052002,61.7837028503418,44.2307394932861,45.3489646911621,52.5918807983398,65.96,65.96,64.4954611729736,66.3884467076416,63.3746795654297,64.6766967773438,42.02,25.34,31.6863474797363,15.6284255932922,33.1597213745117,17.7087860107422,48.9106318155924,42.2802658081055,65.96,66.3884467076416,64.6766967773438,25.34,15.6284255932922,17.7087860107422,42.9472259521484
"59",1976-02-28,0,66.32,37.34,1976,59,62.9309565495605,61.8149452209473,35.019989104187,36.452564239502,47.416145324707,66.32,66.32,63.7652205418701,66.3884467076416,61.9992141723633,64.6766967773438,37.34,25.34,35.019989104187,15.6284255932922,36.452564239502,17.7087860107422,50.017094930013,43.6831855773926,66.32,66.3884467076416,64.6766967773438,25.34,15.6284255932922,17.7087860107422,43.44260597229
"60",1976-02-29,0,62.66,33.68,1976,60,67.4526854466553,65.9004516601562,28.2696367692108,30.3616828918457,45.3870239257812,66.32,66.32,67.4526854466553,67.4526854466553,65.9004516601562,65.9004516601562,33.68,25.34,28.2696367692108,15.6284255932922,30.3616828918457,17.7087860107422,48.4650166829427,41.9924501691546,66.32,67.4526854466553,65.9004516601562,25.34,15.6284255932922,17.7087860107422,42.8723152160645
"61",1976-03-01,0,59.3,41,1976,61,58.235880560791,56.7960433959961,43.6943131398315,45.1404457092285,51.4085426330566,66.32,66.32,67.4526854466553,67.4526854466553,65.9004516601562,65.9004516601562,33.68,27.02,28.2696367692108,17.0722187947388,30.3616828918457,18.3016490936279,48.0705706278483,45.7305052621024,66.32,67.4526854466553,65.9004516601562,25.34,15.6284255932922,17.7087860107422,44.0173572540283
"62",1976-03-02,0.010498687664042,41.36,32.72,1976,62,47.8942936848755,46.4414100646973,35.3436858128662,37.3281059265137,40.2012405395508,62.66,66.32,67.4526854466553,67.4526854466553,65.9004516601562,65.9004516601562,32.72,32.72,28.2696367692108,28.2696367692108,30.3616828918457,30.3616828918457,45.6656023661295,47.3064068385533,66.32,67.4526854466553,65.9004516601562,25.34,15.6284255932922,17.7087860107422,44.2779106140137
